bloomz-3b,asset-test,asset-valid,3,p2,1,287,No
bloomz-3b,asset-test,asset-valid,3,p2,1,489,No
bloomz-3b,asset-test,asset-valid,3,p2,1,723,No
bloomz-560m,asset-test,asset-valid,3,p0,1,287,Yes
bloomz-560m,asset-test,asset-valid,3,p0,1,489,Yes
bloomz-560m,asset-test,asset-valid,3,p0,1,723,Yes
bloomz-560m,asset-test,asset-valid,3,p1,1,287,No
bloomz-560m,asset-test,asset-valid,3,p1,1,489,No
bloomz-560m,asset-test,asset-valid,3,p1,1,723,No
bloomz-560m,asset-test,asset-valid,3,p2,1,287,No
bloomz-560m,asset-test,asset-valid,3,p2,1,489,No
bloomz-560m,asset-test,asset-valid,3,p2,1,723,No
bloomz-7b1,asset-test,asset-valid,3,p0,1,287,Yes
bloomz-7b1,asset-test,asset-valid,3,p0,1,489,Yes
bloomz-7b1,asset-test,asset-valid,3,p0,1,723,Yes
bloomz-7b1,asset-test,asset-valid,3,p1,1,287,No
bloomz-7b1,asset-test,asset-valid,3,p1,1,489,No
bloomz-7b1,asset-test,asset-valid,3,p1,1,723,No
bloomz-7b1,asset-test,asset-valid,3,p2,1,287,No
bloomz-7b1,asset-test,asset-valid,3,p2,1,489,No
bloomz-7b1,asset-test,asset-valid,3,p2,1,723,No
dummy,asset-test,asset-valid,3,p0,1,287,No
dummy,asset-test,asset-valid,3,p0,1,489,No
dummy,asset-test,asset-valid,3,p0,1,723,No
dummy,asset-test,asset-valid,3,p1,1,287,No
dummy,asset-test,asset-valid,3,p1,1,489,No
dummy,asset-test,asset-valid,3,p1,1,723,No
dummy,asset-test,asset-valid,3,p2,1,287,No
dummy,asset-test,asset-valid,3,p2,1,489,No
dummy,asset-test,asset-valid,3,p2,1,723,No
flan-t5-base,asset-test,asset-valid,3,p0,1,287,Yes
flan-t5-base,asset-test,asset-valid,3,p0,1,489,Yes
flan-t5-base,asset-test,asset-valid,3,p0,1,723,Yes
flan-t5-base,asset-test,asset-valid,3,p1,1,287,No
flan-t5-base,asset-test,asset-valid,3,p1,1,489,No
flan-t5-base,asset-test,asset-valid,3,p1,1,723,No
flan-t5-base,asset-test,asset-valid,3,p2,1,287,No
flan-t5-base,asset-test,asset-valid,3,p2,1,489,No
flan-t5-base,asset-test,asset-valid,3,p2,1,723,No
flan-t5-large,asset-test,asset-valid,3,p0,1,287,Yes
flan-t5-large,asset-test,asset-valid,3,p0,1,489,Yes
flan-t5-large,asset-test,asset-valid,3,p0,1,723,Yes
flan-t5-large,asset-test,asset-valid,3,p1,1,287,No
flan-t5-large,asset-test,asset-valid,3,p1,1,489,No
flan-t5-large,asset-test,asset-valid,3,p1,1,723,No
flan-t5-large,asset-test,asset-valid,3,p2,1,287,No
flan-t5-large,asset-test,asset-valid,3,p2,1,489,No
flan-t5-large,asset-test,asset-valid,3,p2,1,723,No
flan-t5-small,asset-test,asset-valid,3,p0,1,287,Yes
flan-t5-small,asset-test,asset-valid,3,p0,1,489,Yes
flan-t5-small,asset-test,asset-valid,3,p0,1,723,Yes
flan-t5-small,asset-test,asset-valid,3,p1,1,287,No
flan-t5-small,asset-test,asset-valid,3,p1,1,489,No
flan-t5-small,asset-test,asset-valid,3,p1,1,723,No
flan-t5-small,asset-test,asset-valid,3,p2,1,287,No
flan-t5-small,asset-test,asset-valid,3,p2,1,489,No
flan-t5-small,asset-test,asset-valid,3,p2,1,723,No
flan-t5-xl,asset-test,asset-valid,3,p0,1,287,Yes
flan-t5-xl,asset-test,asset-valid,3,p0,1,489,Yes
flan-t5-xl,asset-test,asset-valid,3,p0,1,723,Yes
flan-t5-xl,asset-test,asset-valid,3,p1,1,287,No
flan-t5-xl,asset-test,asset-valid,3,p1,1,489,No
flan-t5-xl,asset-test,asset-valid,3,p1,1,723,No
flan-t5-xl,asset-test,asset-valid,3,p2,1,287,No
flan-t5-xl,asset-test,asset-valid,3,p2,1,489,No
flan-t5-xl,asset-test,asset-valid,3,p2,1,723,No
flan-t5-xxl,asset-test,asset-valid,3,p0,1,287,Yes
flan-t5-xxl,asset-test,asset-valid,3,p0,1,489,Yes
flan-t5-xxl,asset-test,asset-valid,3,p0,1,723,Yes
flan-t5-xxl,asset-test,asset-valid,3,p1,1,287,No
flan-t5-xxl,asset-test,asset-valid,3,p1,1,489,No
flan-t5-xxl,asset-test,asset-valid,3,p1,1,723,No
flan-t5-xxl,asset-test,asset-valid,3,p2,1,287,No
flan-t5-xxl,asset-test,asset-valid,3,p2,1,489,No
flan-t5-xxl,asset-test,asset-valid,3,p2,1,723,No
flan-ul2,asset-test,asset-valid,3,p0,1,287,Yes
flan-ul2,asset-test,asset-valid,3,p0,1,489,Yes
flan-ul2,asset-test,asset-valid,3,p0,1,723,Yes
flan-ul2,asset-test,asset-valid,3,p1,1,287,No
flan-ul2,asset-test,asset-valid,3,p1,1,489,No
flan-ul2,asset-test,asset-valid,3,p1,1,723,No
flan-ul2,asset-test,asset-valid,3,p2,1,287,No
flan-ul2,asset-test,asset-valid,3,p2,1,489,No
flan-ul2,asset-test,asset-valid,3,p2,1,723,No
gpt-j-6b,asset-test,asset-valid,3,p0,1,287,Yes
gpt-j-6b,asset-test,asset-valid,3,p0,1,489,Yes
gpt-j-6b,asset-test,asset-valid,3,p0,1,723,Yes
gpt-j-6b,asset-test,asset-valid,3,p1,1,287,No
gpt-j-6b,asset-test,asset-valid,3,p1,1,489,No
gpt-j-6b,asset-test,asset-valid,3,p1,1,723,No
gpt-j-6b,asset-test,asset-valid,3,p2,1,287,No
gpt-j-6b,asset-test,asset-valid,3,p2,1,489,No
gpt-j-6b,asset-test,asset-valid,3,p2,1,723,No
gpt-neox-20b,asset-test,asset-valid,3,p0,1,287,Yes
gpt-neox-20b,asset-test,asset-valid,3,p0,1,489,Yes
gpt-neox-20b,asset-test,asset-valid,3,p0,1,723,Yes
gpt-neox-20b,asset-test,asset-valid,3,p1,1,287,No
gpt-neox-20b,asset-test,asset-valid,3,p1,1,489,No
gpt-neox-20b,asset-test,asset-valid,3,p1,1,723,No
gpt-neox-20b,asset-test,asset-valid,3,p2,1,287,No
gpt-neox-20b,asset-test,asset-valid,3,p2,1,489,No
gpt-neox-20b,asset-test,asset-valid,3,p2,1,723,No
llama-13b,asset-test,asset-valid,3,p0,1,287,Yes
llama-13b,asset-test,asset-valid,3,p0,1,489,Yes
llama-13b,asset-test,asset-valid,3,p0,1,723,Yes
llama-13b,asset-test,asset-valid,3,p1,1,287,No
llama-13b,asset-test,asset-valid,3,p1,1,489,No
llama-13b,asset-test,asset-valid,3,p1,1,723,No
llama-13b,asset-test,asset-valid,3,p2,1,287,No
llama-13b,asset-test,asset-valid,3,p2,1,489,No
llama-13b,asset-test,asset-valid,3,p2,1,723,No
llama-30b,asset-test,asset-valid,3,p0,1,287,Yes
llama-30b,asset-test,asset-valid,3,p0,1,489,Yes
llama-30b,asset-test,asset-valid,3,p0,1,723,Yes
llama-30b,asset-test,asset-valid,3,p1,1,287,No
llama-30b,asset-test,asset-valid,3,p1,1,489,No
llama-30b,asset-test,asset-valid,3,p1,1,723,No
llama-30b,asset-test,asset-valid,3,p2,1,287,No
llama-30b,asset-test,asset-valid,3,p2,1,489,No
llama-30b,asset-test,asset-valid,3,p2,1,723,No
llama-65b,asset-test,asset-valid,3,p0,1,287,Yes
llama-65b,asset-test,asset-valid,3,p0,1,489,Yes
llama-65b,asset-test,asset-valid,3,p0,1,723,Yes
llama-65b,asset-test,asset-valid,3,p1,1,287,No
llama-65b,asset-test,asset-valid,3,p1,1,489,No
llama-65b,asset-test,asset-valid,3,p1,1,723,No
llama-65b,asset-test,asset-valid,3,p2,1,287,No
llama-65b,asset-test,asset-valid,3,p2,1,489,No
llama-65b,asset-test,asset-valid,3,p2,1,723,No
llama-7b,asset-test,asset-valid,3,p0,1,287,Yes
llama-7b,asset-test,asset-valid,3,p0,1,489,Yes
llama-7b,asset-test,asset-valid,3,p0,1,723,Yes
llama-7b,asset-test,asset-valid,3,p1,1,287,No
llama-7b,asset-test,asset-valid,3,p1,1,489,No
llama-7b,asset-test,asset-valid,3,p1,1,723,No
llama-7b,asset-test,asset-valid,3,p2,1,287,No
llama-7b,asset-test,asset-valid,3,p2,1,489,No
llama-7b,asset-test,asset-valid,3,p2,1,723,No
opt-1.3b,asset-test,asset-valid,3,p0,1,287,Yes
opt-1.3b,asset-test,asset-valid,3,p0,1,489,Yes
opt-1.3b,asset-test,asset-valid,3,p0,1,723,Yes
opt-1.3b,asset-test,asset-valid,3,p1,1,287,No
opt-1.3b,asset-test,asset-valid,3,p1,1,489,No
opt-1.3b,asset-test,asset-valid,3,p1,1,723,No
opt-1.3b,asset-test,asset-valid,3,p2,1,287,No
opt-1.3b,asset-test,asset-valid,3,p2,1,489,No
opt-1.3b,asset-test,asset-valid,3,p2,1,723,No
opt-13b,asset-test,asset-valid,3,p0,1,287,Yes
opt-13b,asset-test,asset-valid,3,p0,1,489,Yes
opt-13b,asset-test,asset-valid,3,p0,1,723,Yes
opt-13b,asset-test,asset-valid,3,p1,1,287,No
opt-13b,asset-test,asset-valid,3,p1,1,489,No
opt-13b,asset-test,asset-valid,3,p1,1,723,No
opt-13b,asset-test,asset-valid,3,p2,1,287,No
opt-13b,asset-test,asset-valid,3,p2,1,489,No
opt-13b,asset-test,asset-valid,3,p2,1,723,No
opt-30b,asset-test,asset-valid,3,p0,1,287,Yes
opt-30b,asset-test,asset-valid,3,p0,1,489,Yes
opt-30b,asset-test,asset-valid,3,p0,1,723,Yes
opt-30b,asset-test,asset-valid,3,p1,1,287,No
opt-30b,asset-test,asset-valid,3,p1,1,489,No
opt-30b,asset-test,asset-valid,3,p1,1,723,No
opt-30b,asset-test,asset-valid,3,p2,1,287,No
opt-30b,asset-test,asset-valid,3,p2,1,489,No
opt-30b,asset-test,asset-valid,3,p2,1,723,No
opt-6.7b,asset-test,asset-valid,3,p0,1,287,Yes
opt-6.7b,asset-test,asset-valid,3,p0,1,489,Yes
opt-6.7b,asset-test,asset-valid,3,p0,1,723,Yes
opt-6.7b,asset-test,asset-valid,3,p1,1,287,No
opt-6.7b,asset-test,asset-valid,3,p1,1,489,No
opt-6.7b,asset-test,asset-valid,3,p1,1,723,No
opt-6.7b,asset-test,asset-valid,3,p2,1,287,No
opt-6.7b,asset-test,asset-valid,3,p2,1,489,No
opt-6.7b,asset-test,asset-valid,3,p2,1,723,No
opt-66b,asset-test,asset-valid,3,p0,1,287,Yes
opt-66b,asset-test,asset-valid,3,p0,1,489,Yes
opt-66b,asset-test,asset-valid,3,p0,1,723,Yes
opt-66b,asset-test,asset-valid,3,p1,1,287,No
opt-66b,asset-test,asset-valid,3,p1,1,489,No
opt-66b,asset-test,asset-valid,3,p1,1,723,No
opt-66b,asset-test,asset-valid,3,p2,1,287,No
opt-66b,asset-test,asset-valid,3,p2,1,489,No
opt-66b,asset-test,asset-valid,3,p2,1,723,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p0,1,287,Yes
opt-iml-max-1.3b,asset-test,asset-valid,3,p0,1,489,Yes
opt-iml-max-1.3b,asset-test,asset-valid,3,p0,1,723,Yes
opt-iml-max-1.3b,asset-test,asset-valid,3,p1,1,287,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p1,1,489,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p1,1,723,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p2,1,287,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p2,1,489,No
opt-iml-max-1.3b,asset-test,asset-valid,3,p2,1,723,No
opt-iml-max-30b,asset-test,asset-valid,3,p0,1,287,Yes
opt-iml-max-30b,asset-test,asset-valid,3,p0,1,489,Yes
opt-iml-max-30b,asset-test,asset-valid,3,p0,1,723,Yes
opt-iml-max-30b,asset-test,asset-valid,3,p1,1,287,No
opt-iml-max-30b,asset-test,asset-valid,3,p1,1,489,No
opt-iml-max-30b,asset-test,asset-valid,3,p1,1,723,No
opt-iml-max-30b,asset-test,asset-valid,3,p2,1,287,No
opt-iml-max-30b,asset-test,asset-valid,3,p2,1,489,No
opt-iml-max-30b,asset-test,asset-valid,3,p2,1,723,No
t0,asset-test,asset-valid,3,p0,1,287,Yes
t0,asset-test,asset-valid,3,p0,1,489,Yes
t0,asset-test,asset-valid,3,p0,1,723,Yes
t0,asset-test,asset-valid,3,p1,1,287,No
t0,asset-test,asset-valid,3,p1,1,489,No
t0,asset-test,asset-valid,3,p1,1,723,No
t0,asset-test,asset-valid,3,p2,1,287,No
t0,asset-test,asset-valid,3,p2,1,489,No
t0,asset-test,asset-valid,3,p2,1,723,No
t0-3b,asset-test,asset-valid,3,p0,1,287,Yes
t0-3b,asset-test,asset-valid,3,p0,1,489,Yes
t0-3b,asset-test,asset-valid,3,p0,1,723,Yes
t0-3b,asset-test,asset-valid,3,p1,1,287,No
t0-3b,asset-test,asset-valid,3,p1,1,489,No
t0-3b,asset-test,asset-valid,3,p1,1,723,No
t0-3b,asset-test,asset-valid,3,p2,1,287,No
t0-3b,asset-test,asset-valid,3,p2,1,489,No
t0-3b,asset-test,asset-valid,3,p2,1,723,No
t0pp,asset-test,asset-valid,3,p0,1,287,Yes
t0pp,asset-test,asset-valid,3,p0,1,489,Yes
t0pp,asset-test,asset-valid,3,p0,1,723,Yes
t0pp,asset-test,asset-valid,3,p1,1,287,No
t0pp,asset-test,asset-valid,3,p1,1,489,No
t0pp,asset-test,asset-valid,3,p1,1,723,No
t0pp,asset-test,asset-valid,3,p2,1,287,No
t0pp,asset-test,asset-valid,3,p2,1,489,No
t0pp,asset-test,asset-valid,3,p2,1,723,No
t5-base,asset-test,asset-valid,3,p0,1,287,No
t5-base,asset-test,asset-valid,3,p0,1,489,No
t5-base,asset-test,asset-valid,3,p0,1,723,No
t5-base,asset-test,asset-valid,3,p1,1,287,No
t5-base,asset-test,asset-valid,3,p1,1,489,No
t5-base,asset-test,asset-valid,3,p1,1,723,No
t5-base,asset-test,asset-valid,3,p2,1,287,No
t5-base,asset-test,asset-valid,3,p2,1,489,No
t5-base,asset-test,asset-valid,3,p2,1,723,No
t5-base-lm-adapt,asset-test,asset-valid,3,p0,1,287,Yes
t5-base-lm-adapt,asset-test,asset-valid,3,p0,1,489,Yes
t5-base-lm-adapt,asset-test,asset-valid,3,p0,1,723,Yes
t5-base-lm-adapt,asset-test,asset-valid,3,p1,1,287,No
t5-base-lm-adapt,asset-test,asset-valid,3,p1,1,489,No
t5-base-lm-adapt,asset-test,asset-valid,3,p1,1,723,No
t5-base-lm-adapt,asset-test,asset-valid,3,p2,1,287,No
t5-base-lm-adapt,asset-test,asset-valid,3,p2,1,489,No
t5-base-lm-adapt,asset-test,asset-valid,3,p2,1,723,No
t5-large,asset-test,asset-valid,3,p0,1,287,No
t5-large,asset-test,asset-valid,3,p0,1,489,No
t5-large,asset-test,asset-valid,3,p0,1,723,No
t5-large,asset-test,asset-valid,3,p1,1,287,No
t5-large,asset-test,asset-valid,3,p1,1,489,No
t5-large,asset-test,asset-valid,3,p1,1,723,No
t5-large,asset-test,asset-valid,3,p2,1,287,No
t5-large,asset-test,asset-valid,3,p2,1,489,No
t5-large,asset-test,asset-valid,3,p2,1,723,No
t5-large-lm-adapt,asset-test,asset-valid,3,p0,1,287,Yes
t5-large-lm-adapt,asset-test,asset-valid,3,p0,1,489,Yes
t5-large-lm-adapt,asset-test,asset-valid,3,p0,1,723,Yes
t5-large-lm-adapt,asset-test,asset-valid,3,p1,1,287,No
t5-large-lm-adapt,asset-test,asset-valid,3,p1,1,489,No
t5-large-lm-adapt,asset-test,asset-valid,3,p1,1,723,No
t5-large-lm-adapt,asset-test,asset-valid,3,p2,1,287,No
t5-large-lm-adapt,asset-test,asset-valid,3,p2,1,489,No
t5-large-lm-adapt,asset-test,asset-valid,3,p2,1,723,No
t5-small,asset-test,asset-valid,3,p0,1,287,No
t5-small,asset-test,asset-valid,3,p0,1,489,No
t5-small,asset-test,asset-valid,3,p0,1,723,No
t5-small,asset-test,asset-valid,3,p1,1,287,No
t5-small,asset-test,asset-valid,3,p1,1,489,No
t5-small,asset-test,asset-valid,3,p1,1,723,No
t5-small,asset-test,asset-valid,3,p2,1,287,No
t5-small,asset-test,asset-valid,3,p2,1,489,No
t5-small,asset-test,asset-valid,3,p2,1,723,No
t5-small-lm-adapt,asset-test,asset-valid,3,p0,1,287,Yes
t5-small-lm-adapt,asset-test,asset-valid,3,p0,1,489,Yes
t5-small-lm-adapt,asset-test,asset-valid,3,p0,1,723,Yes
t5-small-lm-adapt,asset-test,asset-valid,3,p1,1,287,No
t5-small-lm-adapt,asset-test,asset-valid,3,p1,1,489,No
t5-small-lm-adapt,asset-test,asset-valid,3,p1,1,723,No
t5-small-lm-adapt,asset-test,asset-valid,3,p2,1,287,No
t5-small-lm-adapt,asset-test,asset-valid,3,p2,1,489,No
t5-small-lm-adapt,asset-test,asset-valid,3,p2,1,723,No
t5-v1-1-base,asset-test,asset-valid,3,p0,1,287,No
t5-v1-1-base,asset-test,asset-valid,3,p0,1,489,Yes
t5-v1-1-base,asset-test,asset-valid,3,p0,1,723,No
t5-v1-1-base,asset-test,asset-valid,3,p1,1,287,No
t5-v1-1-base,asset-test,asset-valid,3,p1,1,489,No
t5-v1-1-base,asset-test,asset-valid,3,p1,1,723,No
t5-v1-1-base,asset-test,asset-valid,3,p2,1,287,No
t5-v1-1-base,asset-test,asset-valid,3,p2,1,489,No
t5-v1-1-base,asset-test,asset-valid,3,p2,1,723,No
t5-v1-1-large,asset-test,asset-valid,3,p0,1,287,No
t5-v1-1-large,asset-test,asset-valid,3,p0,1,489,Yes
t5-v1-1-large,asset-test,asset-valid,3,p0,1,723,No
t5-v1-1-large,asset-test,asset-valid,3,p1,1,287,No
t5-v1-1-large,asset-test,asset-valid,3,p1,1,489,No
t5-v1-1-large,asset-test,asset-valid,3,p1,1,723,No
t5-v1-1-large,asset-test,asset-valid,3,p2,1,287,No
t5-v1-1-large,asset-test,asset-valid,3,p2,1,489,No
t5-v1-1-large,asset-test,asset-valid,3,p2,1,723,No
t5-v1-1-small,asset-test,asset-valid,3,p0,1,287,No
t5-v1-1-small,asset-test,asset-valid,3,p0,1,489,Yes
t5-v1-1-small,asset-test,asset-valid,3,p0,1,723,No
t5-v1-1-small,asset-test,asset-valid,3,p1,1,287,No
t5-v1-1-small,asset-test,asset-valid,3,p1,1,489,No
t5-v1-1-small,asset-test,asset-valid,3,p1,1,723,No
t5-v1-1-small,asset-test,asset-valid,3,p2,1,287,No
t5-v1-1-small,asset-test,asset-valid,3,p2,1,489,No
t5-v1-1-small,asset-test,asset-valid,3,p2,1,723,No
t5-v1-1-xl,asset-test,asset-valid,3,p0,1,287,No
t5-v1-1-xl,asset-test,asset-valid,3,p0,1,489,Yes
t5-v1-1-xl,asset-test,asset-valid,3,p0,1,723,No
t5-v1-1-xl,asset-test,asset-valid,3,p1,1,287,No
t5-v1-1-xl,asset-test,asset-valid,3,p1,1,489,No
t5-v1-1-xl,asset-test,asset-valid,3,p1,1,723,No
t5-v1-1-xl,asset-test,asset-valid,3,p2,1,287,No
t5-v1-1-xl,asset-test,asset-valid,3,p2,1,489,No
t5-v1-1-xl,asset-test,asset-valid,3,p2,1,723,No
t5-v1-1-xxl,asset-test,asset-valid,3,p0,1,287,No
t5-v1-1-xxl,asset-test,asset-valid,3,p0,1,489,Yes
t5-v1-1-xxl,asset-test,asset-valid,3,p0,1,723,No
t5-v1-1-xxl,asset-test,asset-valid,3,p1,1,287,No
t5-v1-1-xxl,asset-test,asset-valid,3,p1,1,489,No
t5-v1-1-xxl,asset-test,asset-valid,3,p1,1,723,No
t5-v1-1-xxl,asset-test,asset-valid,3,p2,1,287,No
t5-v1-1-xxl,asset-test,asset-valid,3,p2,1,489,No
t5-v1-1-xxl,asset-test,asset-valid,3,p2,1,723,No
t5-xl,asset-test,asset-valid,3,p0,1,287,No
t5-xl,asset-test,asset-valid,3,p0,1,489,No
t5-xl,asset-test,asset-valid,3,p0,1,723,No
t5-xl,asset-test,asset-valid,3,p1,1,287,No
t5-xl,asset-test,asset-valid,3,p1,1,489,No
t5-xl,asset-test,asset-valid,3,p1,1,723,No
t5-xl,asset-test,asset-valid,3,p2,1,287,No
t5-xl,asset-test,asset-valid,3,p2,1,489,No
t5-xl,asset-test,asset-valid,3,p2,1,723,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p0,1,287,Yes
t5-xl-lm-adapt,asset-test,asset-valid,3,p0,1,489,Yes
t5-xl-lm-adapt,asset-test,asset-valid,3,p0,1,723,Yes
t5-xl-lm-adapt,asset-test,asset-valid,3,p1,1,287,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p1,1,489,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p1,1,723,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p2,1,287,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p2,1,489,No
t5-xl-lm-adapt,asset-test,asset-valid,3,p2,1,723,No
t5-xxl,asset-test,asset-valid,3,p0,1,287,No
t5-xxl,asset-test,asset-valid,3,p0,1,489,No
t5-xxl,asset-test,asset-valid,3,p0,1,723,No
t5-xxl,asset-test,asset-valid,3,p1,1,287,No
t5-xxl,asset-test,asset-valid,3,p1,1,489,No
t5-xxl,asset-test,asset-valid,3,p1,1,723,No
t5-xxl,asset-test,asset-valid,3,p2,1,287,No
t5-xxl,asset-test,asset-valid,3,p2,1,489,No
t5-xxl,asset-test,asset-valid,3,p2,1,723,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p0,1,287,Yes
t5-xxl-lm-adapt,asset-test,asset-valid,3,p0,1,489,Yes
t5-xxl-lm-adapt,asset-test,asset-valid,3,p0,1,723,Yes
t5-xxl-lm-adapt,asset-test,asset-valid,3,p1,1,287,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p1,1,489,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p1,1,723,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p2,1,287,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p2,1,489,No
t5-xxl-lm-adapt,asset-test,asset-valid,3,p2,1,723,No
ul2,asset-test,asset-valid,3,p0,1,287,Yes
ul2,asset-test,asset-valid,3,p0,1,489,Yes
ul2,asset-test,asset-valid,3,p0,1,723,Yes
ul2,asset-test,asset-valid,3,p1,1,287,No
ul2,asset-test,asset-valid,3,p1,1,489,No
ul2,asset-test,asset-valid,3,p1,1,723,No
ul2,asset-test,asset-valid,3,p2,1,287,No
ul2,asset-test,asset-valid,3,p2,1,489,No
ul2,asset-test,asset-valid,3,p2,1,723,No
